  9809     AichiSR   BL5S1
 test.dat        13.02.22 12:24 - 13.02.22 12:41
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle=  9.76967 deg
 BL5S1    Aux input    ( 2)   Repitition=  1     Points=  480
 Param file : DUMMYNAME.prm   energy axis (2)     Block = 4

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1       11249.00  11499.00         3.60       1.00        70
     2       11499.00  11649.00         1.00       1.00       150
     3       11649.00  12049.00         2.50       1.00       160
     4       12049.00  12749.00         7.00       1.00       100
 SCALE( 2)     NDCH = 2
  Angle(c)  Angle(o)    time/s         1         2
      Mode         0         0         1         2
    Offset         0         0     0.000     0.000
   9.83300   9.83300      1.00    168038    122104  11.57700   9.83300  11.57700   9.83253  11.57755
   9.83214   9.83210      1.00    168218    122661  11.57800   9.83210  11.57805   9.83164  11.57858
   9.83128   9.83130      1.00    168397    123330  11.57900   9.83130  11.57898   9.83081  11.57955
   9.83042   9.83040      1.00    168580    124042  11.58000   9.83040  11.58003   9.82992  11.58059
   9.82957   9.82960      1.00    168813    124555  11.58100   9.82960  11.58096   9.82906  11.58160
   9.82871   9.82870      1.00    168780    124699  11.58200   9.82870  11.58201   9.82814  11.58267
   9.82785   9.82780      1.00    168763    124697  11.58300   9.82780  11.58306   9.82728  11.58367
   9.82700   9.82700      1.00    168891    124622  11.58400   9.82700  11.58399   9.82647  11.58461
   9.82614   9.82610      1.00    168900    124319  11.58500   9.82610  11.58505   9.82558  11.58565
   9.82528   9.82530      1.00    169098    123942  11.58600   9.82530  11.58598   9.82475  11.58662
   9.82443   9.82440      1.00    169280    123328  11.58700   9.82440  11.58703   9.82386  11.58766
   9.82357   9.82350      1.00    169437    122763  11.58800   9.82350  11.58808   9.82303  11.58863
   9.82271   9.82270      1.00    169655    122344  11.58900   9.82270  11.58902   9.82222  11.58957
   9.82186   9.82190      1.00    169851    122129  11.59000   9.82190  11.58995   9.82136  11.59058
   9.82100   9.82100      1.00    169997    122261  11.59100   9.82100  11.59100   9.82044  11.59165
   9.82015   9.82010      1.00    170022    122541  11.59200   9.82010  11.59205   9.81958  11.59266
   9.81929   9.81930      1.00    170127    123025  11.59300   9.81930  11.59299   9.81875  11.59363
   9.81844   9.81840      1.00    170082    123516  11.59400   9.81840  11.59404   9.81786  11.59467
   9.81758   9.81750      1.00    170142    123981  11.59500   9.81750  11.59509   9.81703  11.59565
   9.81673   9.81670      1.00    170209    124327  11.59600   9.81670  11.59603   9.81625  11.59656
   9.81587   9.81590      1.00    170105    124531  11.59700   9.81590  11.59697   9.81542  11.59753
   9.81502   9.81500      1.00    170178    124745  11.59800   9.81500  11.59802   9.81453  11.59857
   9.81416   9.81410      1.00    170275    124970  11.59900   9.81410  11.59907   9.81367  11.59958
   9.81331   9.81330      1.00    170363    125193  11.60000   9.81330  11.60001   9.81286  11.60052
   9.81245   9.81250      1.00    170572    125540  11.60100   9.81250  11.60094   9.81200  11.60153
   9.81160   9.81160      1.00    170689    125846  11.60200   9.81160  11.60200   9.81108  11.60260
   9.81074   9.81070      1.00    170833    126091  11.60300   9.81070  11.60305   9.81022  11.60361
